Account Number,Balance
275710407513,672711.59
103618179237,Credit
136089854808,Checking
266188192776,550715.34
196950659327,Credit
233722047455,Checking
328783890941,Savings
293262071265,212830.92
249518019770,567499.8
114320300614,671326.71
205485210393,912933.27
116105087436,Savings
166087665298,329644.66
771729195422,521031.84
213828257266,Investment
152879385786,Credit
196760994721,Credit
195600624451,Savings
323248774028,62132.51
137810799321,Investment
277446800943,284262.27
177137381536,823122.56
255346546309,323789.99
350976644523,631157.21
149883731128,856974.8
281035444629,Checking
151237902959,660904.62
150615601266,450538.09
183763352197,Investment
212736351926,Checking
170811491825,496790.68
335206201540,502277.09
325277938805,947032.59
274243066303,177064.19
849562516572,Savings
332182818549,991063.33
912189161921,Checking
105718082767,956950.75
214849291824,Credit
246503629947,169760.76
267718446395,372286.51
653345037625,Checking
335376766568,631888.46
700934522001,Checking
422457425321,514074.41
136457489327,570217.41
386033057657,Checking
196708775716,361783.38
106944616868,437610.92
297830262566,Savings
243150821007,Investment
748387946244,955458.52
634056229909,491184.02
110262865822,384216.53
128298307727,453580.95
321826181829,Savings
504530132707,Savings
249466025352,Credit
326249091103,Checking
134079046707,Checking
573575454206,Savings
469337036885,195511.17
118177798985,579105.82
171592943383,Savings
197235239656,810306.54
272257968558,Checking
118647084085,Investment
817765482230,Savings
273091652199,Savings
313417606170,437598.46
330826427346,Savings
215656530144,Checking
349451693959,293742.46
315264144540,887398.63
200762991693,500514.16
258258644603,721704.67
241072711746,Savings
206796641187,579031.6
113997063407,Investment
213994598222,182356.68
203848060717,Credit
335791784720,Savings
324589238508,2543.71
193654406759,170646.61
129998599433,113074.34
462628817835,272687.51
227678000974,434120.51
187418796956,Savings
118818453481,Investment
172141855879,140089.14
338234981965,870022.48
656114269879,Savings
130154696073,750377.71
789278430736,Checking
143095923162,Investment
144065008564,855056.4
130127943593,400026.03
323335117981,Investment
155645621855,57930.92
307320622030,Savings
299747049084,Savings
196247960048,424636.61
325276027097,Credit
214803323172,Investment
377129560738,180550.05
173141835897,249705.7
557458209167,952222.86
285878585053,395949.71
269634085627,Investment
177718479324,560627.49
234559240069,285844.64
114941744998,Credit
106967680372,898383.91
250871971467,637163.61
337839386635,154145.34
184337706524,923363.76
298578308340,687640.36
332434417198,963983.78
627730052233,76083.17
336975177668,267650.0
324087629211,Credit
233701640460,695286.76
899030884573,59924.96
135766298046,Investment
241444613430,850293.28
992049672137,Checking
338519509637,Investment
108037147587,171771.07
275276353434,Investment
292608876563,534310.97
276894799434,833961.06
260495671819,204391.97
214868167443,729347.3
322159673986,766681.57
260476026449,585829.88
117874138438,751182.32
336235129408,795472.24
639005688498,231911.08
294257658761,Checking
301503355638,950224.98
468582613614,80931.28
206235244967,420866.13
296714678574,716366.1
638620360517,7337.78
305399492699,Credit
855276499584,238839.8
255266915977,Savings
110747284991,3402.94
417015713080,777744.6
326729778176,Investment
143290776417,536228.18
955830969870,182887.93
436316680459,165041.17
936560491625,688376.78
459413039926,Savings
160914281970,68542.46
316957583352,104903.59
139414448061,148362.11
197788962400,400689.67
140587753479,Credit
167040228580,871643.65
197861296945,581945.54
163242290347,232487.44
243018369855,Investment
815876074670,162524.33
113051288145,Credit
295468886832,435337.61
180916684425,992914.65
148766013672,520534.58
110206081660,384425.21
765135997188,Credit
185848164787,710689.21
307405688323,221739.61
310708196648,960978.47
141797937224,518510.88
475298696397,Savings
235610764703,88159.96
741141379328,Savings
236125814401,Savings
260927667103,Investment
260610016431,809001.21
174803624881,986242.73
849064299821,Savings
346862312109,842250.47
110551228719,562970.6
299672312045,125115.96
241930557418,Savings
237950664401,617280.45
122217153205,253292.83
892244897285,279866.96
322376966951,425135.22
207466282768,Checking
331842572425,Credit
325693161646,Savings
200494413848,Investment
429584955542,772893.7
231068621105,Savings
276536245146,133628.64
318004181781,594284.83
233344464133,465687.43
295998637966,Investment
172293522075,705469.01
245338279899,616982.12
158068708638,Investment
284416751365,664486.26
255124098082,243418.76
161823897881,830627.75
597505429376,504824.1
117432647450,230971.3
959267497603,Credit
184328007071,590382.46
182428972930,Credit
184476538094,530820.84
793631606915,344319.31
190704540321,Credit
332704839936,Investment
196821672769,Checking
240034175878,419286.35
100523865732,Investment
230767401920,531014.97
198039931812,539950.69
302164541685,72963.06
361846075167,888901.51
291584753777,739015.47
148627186097,Checking
322768657336,Savings
291511626715,Savings
367433360016,Credit
162994988975,184381.67
960249777720,444936.65
153030768533,Checking
270682006574,40085.68
104194132958,Savings
155319932250,Savings
128582393858,954377.16
335502868430,Savings
227319382367,Investment
337851256662,720400.43
166466796206,236501.52
311918223165,646906.38
657200083200,102355.76
178881838558,250180.42
147049938297,889207.37
301220649915,8553.07
441951345418,60346.45
196345382364,896605.65
235607654019,Checking
151787145679,472568.93
161633891508,693339.33
255268910580,Investment
274418947319,895987.93
278225257051,Investment
301148075052,328202.4
890038762096,660991.84
154133338672,Savings
111171903182,Credit
152807563663,638038.64
990277053576,Credit
452862663521,Credit
140251279553,668969.95
414738757970,Checking
112068912553,Savings
560438351729,670927.58
166260865743,Checking
217783583304,396033.21
109073102746,886391.13
215575691892,399609.77
156227376658,237530.01
161923178970,20528.58
105100909900,552928.49
301618397221,193904.86
326283579944,Credit
158881329544,597641.9
234769473622,990768.81
136332268806,628520.09
335846993515,Savings
124288941337,Investment
105372003037,281866.24
260783239924,505915.82
129063061385,Checking
327416797382,166231.13
260833110305,831819.38
190222369170,561586.84
536673393567,274180.36
729058623738,977882.12
324746416820,303741.29
223035290047,Credit
157447885723,577965.22
920206943852,832593.66
114643079969,Savings
128879234860,Checking
238919035282,Savings
264519672950,909562.79
412949963507,618067.43
226999189018,998824.2
944103700091,Credit
122489913089,670653.41
211680324940,564992.29
242271316650,Checking
273558455490,Credit
200845712674,704740.22
763500490470,230416.06
217060729141,Checking
211920390798,836538.9
722238368151,340815.27
341864115105,553547.07
223278508133,113003.91
124699289119,583798.17
117755296840,537806.83
295078014866,119691.66
698723833135,798887.26
302532249028,Savings
251438243900,571087.96
938397320801,324662.33
265886498264,255052.66
198202631830,971684.31
213793745687,427838.88
189035081735,Investment
327251438236,119603.7
351231327979,781674.94
198431958750,299114.56
768858531269,862507.03
782117425351,195917.49
244220231119,Investment
343055705104,489807.92
799979927248,178138.76
602259352218,Savings
209079095239,Credit
996040783868,Savings
595195766112,Checking
313403873225,745237.79
248125769331,Checking
127877971923,694591.93
239829660229,Investment
139105636197,Credit
217195500943,Investment
330419403749,Credit
302450188811,Savings
237649302120,Investment
192604362236,148779.19
158578259229,995838.61
217864863370,Investment
288964870067,19387.02
503695704414,Credit
954340817680,988009.08
228643910299,346793.78
415654139734,Credit
621399234465,832672.87
140170552444,910075.87
788333710041,495896.52
373165135389,135827.5
286224495444,374585.42
192616352981,575115.22
297267172193,Checking
290547444381,219765.68
178134053741,205382.09
256686903171,411590.72
326910894700,Investment
282234469541,249002.82
206989799397,Savings
706431636519,Savings
420849519028,956650.25
552661490193,699789.27
353082768057,Credit
301427138266,Investment
100631115168,917385.18
337935029066,304496.46
150998356931,81266.57
184695537776,161593.17
250463356993,Checking
291140895071,510348.01
274577273710,507258.03
205464427868,Savings
292926821289,Credit
317207352874,Savings
219976029318,676061.77
269172296571,827687.89
355468645315,876438.43
284575928839,32053.7
302617080659,Credit
522444743560,182101.88
188327672715,374631.25
174984642944,165860.92
305238807740,Checking
173933101143,Checking
105886808020,117710.21
255911602417,680956.3
669341597936,Savings
109505875357,638294.64
211648798610,Investment
195613947913,423141.47
218978939725,Savings
224032511956,18951.63
302552495633,525295.76
312801628766,41525.36
136538419518,247712.4
696067108338,416299.3
275894752450,244702.21
111840044542,852651.71
603678839525,5949.25
480853831776,716512.87
188017005577,Savings
284332082400,Checking
318274781744,6568.95
121884095555,662888.92
124457766416,44759.02
125243696461,Credit
290384412135,Checking
242592325256,288830.69
308492903397,265340.64
650219579215,Checking
831909582730,Savings
198343336898,654866.44
287687702082,131296.41
724242388315,41938.17
219377604880,583123.6
114614153249,Investment
472056920933,Credit
315541967491,Checking
836500674210,278874.14
310943854697,Savings
105838938705,427610.59
111779052074,881311.51
292800705021,Investment
250661617553,861079.62
255752492677,628926.37
301158274872,294632.86
181260368402,782367.74
535068754973,361298.93
159150820786,69847.48
337712741532,915354.46
301556472488,149932.62
367242183742,628978.0
159295371036,Savings
334021873792,73067.54
143018923070,440464.19
311307710492,Checking
205719380771,101683.19
302237686595,147187.28
121969186070,182329.9
544227064411,Checking
590410419288,Investment
182773857692,Checking
520532618933,329893.78
205857514334,114530.58
309794710738,349079.75
338886655338,934228.05
105610155689,694888.36
683658733798,Credit
118764094255,Credit
214005926658,950282.56
198909375438,957039.98
101381499846,Investment
234156284258,464444.6
257677684470,247755.82
116771317730,472814.3
235737711605,Savings
966162542141,550133.79
168192955794,168298.84
573076412219,Checking
127371835352,764545.28
214365175237,Savings
234249173788,75273.68
170969531215,338658.76
218285691439,Credit
167332931676,652524.24
882789740061,Investment
245819780401,Credit
353164870087,Investment
322071597322,603653.01
235186109990,742831.53
498941059680,133057.76
104683470135,841060.5
151565952359,878898.07
324144842586,557214.61
160462213529,707952.18
264522964114,Investment
119319565255,Credit
669959367943,528352.6
287451959513,Checking
640874706056,55120.82
864165615635,557506.61
210895814150,Savings
296732070316,Checking
378221429442,Investment
190258470415,384532.96
195393841247,Checking
539091559962,975930.72
153911718058,Credit
143593801058,201164.65
777581036341,Investment
600505213394,762164.39
316060140994,Investment
701187682943,Credit
254617636137,269938.42
145131141202,527473.42
229602219856,142749.6
109254046039,Checking
309435056606,Credit
111200187986,647292.15
308749571976,785400.11
279968741739,796118.01
544213505206,712516.27
117859072713,940512.31
554271405925,151180.47
183026066174,867971.17
278290893289,589554.38
259483593196,153871.5
329721935796,149614.6
736575436097,Investment
284273038219,482510.42
235948188674,Credit
311649781036,698915.75
373649457384,Investment
841615108127,877667.29
245590977352,Investment
145517158521,967589.21
281252910635,392988.61
250886885864,88907.68
210939374489,615176.94
203630328258,996806.19
190493403656,977261.66
126651823842,236940.22
170809768069,27920.95
207980695863,Savings
888083365186,317915.98
122731366303,Savings
912781981338,394523.77
116982070145,Credit
235847675394,591118.05
187081363168,Savings
122606121562,Credit
249429140952,Investment
191990977099,Credit
272287325534,Savings
693201605872,762284.16
755822484800,Investment
336236058917,318849.74
273273514049,12545.06
219751800390,26470.36
319217641439,Investment
789342174712,771213.48
539431609190,Savings
828997681908,Credit
203721092329,Credit
306622362812,333671.82
323270882047,655540.51
113715201208,Investment
481806167764,942710.33
255846753639,389802.18
204011999306,Investment
282580723783,662469.44
268196948500,226082.37
203556218830,Investment
844083039923,Credit
321933667757,Savings
249928716991,220551.47
485883802566,593727.58
113955867612,49474.85
268838993370,418682.16
554682990259,Credit
